Dates;Destination;Group;Period;Price;Regio;Status;min_price
['28.02.2020', '12.03.2020'];Jacksonville Florida;fernreisen;2020-02;296;USA East;26/10/2019;10
['28.02.2020', '12.03.2020'];Taipei;fernreisen;2020-02;297;Asia;07/12/2019;296
['28.02.2020', '12.03.2020'];Taipei;fernreisen;2020-02;296;Asia;26/10/2019;296
['28.02.2020', '13.03.2020'];Jacksonville Florida;fernreisen;2020-02;372;USA East;06/12/2019;10
['28.02.2020', '13.03.2020'];Manila;fernreisen;2020-02;372;Asia;07/12/2019;370
['28.02.2020', '14.03.2020'];Jacksonville Florida;fernreisen;2020-02;313;USA East;18/10/2019;10
['28.02.2020', '14.03.2020'];Taipei Songshan;fernreisen;2020-02;313;Asia;18/10/2019;304
['28.02.2020', '15.03.2020'];Bangkok;fernreisen;2020-02;373;Asia;26/10/2019;371
['28.02.2020', '15.03.2020'];Jacksonville Florida;fernreisen;2020-02;373;USA East;26/10/2019;10
['28.02.2020', '21.03.2020'];Bangkok;fernreisen;2020-02;371;Asia;07/12/2019;371
['28.02.2020', '21.03.2020'];Hongkong;fernreisen;2020-02;338;Asia;08/12/2019;338
['28.02.2020', '22.03.2020'];Jacksonville Florida;fernreisen;2020-02;296;USA East;26/10/2019;10
['28.02.2020', '22.03.2020'];Taipei;fernreisen;2020-02;296;Asia;26/10/2019;296
['28.02.2020', '26.03.2020'];Hanoi;fernreisen;2020-02;266;Asia;23/01/2020;255
['28.02.2020', '26.03.2020'];Hanoi;fernreisen;2020-02;258;Asia;24/01/2020;255
['28.02.2020', '26.03.2020'];Jacksonville Florida;fernreisen;2020-02;297;USA East;04/10/2019;10
['28.02.2020', '26.03.2020'];Taipei;fernreisen;2020-02;297;Asia;04/10/2019;296
['28.03.2020', '26.04.2020'];Philadelphia;fernreisen;2020-03;325;USA East;25/01/2020;252
['28.04.2020', '07.05.2020'];Jacksonville Florida;fernreisen;2020-04;348;USA East;26/10/2019;10
['28.04.2020', '07.05.2020'];San Francisco;fernreisen;2020-04;348;USA West;26/10/2019;289
['28.04.2020', '09.05.2020'];Thessaloniki;staedtereisen;2020-04;38;Europe;24/01/2020;26
['28.04.2020', '11.05.2020'];Jacksonville Florida;fernreisen;2020-04;389;USA East;26/10/2019;10
['28.04.2020', '11.05.2020'];Mombasa;fernreisen;2020-04;389;Africa;26/10/2019;380
['28.04.2020', '14.05.2020'];Bangkok;fernreisen;2020-04;373;Asia;18/10/2019;371
['28.04.2020', '14.05.2020'];Jacksonville Florida;fernreisen;2020-04;373;USA East;18/10/2019;10
['28.04.2020', '26.05.2020'];Jacksonville Florida;fernreisen;2020-04;394;USA East;04/12/2019;10
['28.04.2020', '26.05.2020'];Johannesburg;fernreisen;2020-04;394;Africa;07/12/2019;378
['28.06.2020', '03.07.2020'];Malta;warme-reiseziele;2020-06;84;Europe;19/10/2019;82
['28.06.2020', '03.07.2020'];Malta;warme-reiseziele;2020-06;85;Europe;20/10/2019;82
['28.07.2020', '04.08.2020'];Athen;sommerferien;2020-07;98;Europe;08/12/2019;61
['28.07.2020', '07.08.2020'];Salvador;sommerferien;2020-07;584;Karibik;06/12/2019;516
['28.07.2020', '07.08.2020'];Salvador;sommerferien;2020-07;516;Karibik;08/12/2019;516
['28.07.2020', '14.08.2020'];Jacksonville Florida;warme-reiseziele;2020-07;154;USA East;06/12/2019;10
['28.07.2020', '14.08.2020'];Tunis;warme-reiseziele;2020-07;154;Africa;07/12/2019;138
['28.07.2020', '14.08.2020'];Tunis;warme-reiseziele;2020-07;154;Africa;08/12/2019;138
['28.07.2020', '14.08.2020'];Tunis;sommerferien;2020-07;139;Africa;19/10/2019;138
['28.07.2020', '14.08.2020'];Tunis;warme-reiseziele;2020-07;164;Africa;24/12/2019;138
['28.07.2020', '15.08.2020'];Athen;sommerferien;2020-07;98;Europe;07/12/2019;61
['28.07.2020', '15.08.2020'];Thessaloniki;sommerferien;2020-07;95;Europe;28/01/2020;26
['28.07.2020', '20.08.2020'];Belem;sommerferien;2020-07;738;Karibik;09/10/2019;738
['28.07.2020', '20.08.2020'];Jacksonville Florida;sommerferien;2020-07;738;USA East;09/10/2019;10
['28.07.2020', '24.08.2020'];Belem;sommerferien;2020-07;738;Karibik;20/10/2019;738
['28.07.2020', '24.08.2020'];Jacksonville Florida;sommerferien;2020-07;738;USA East;20/10/2019;10
['28.07.2020', '26.08.2020'];Jacksonville Florida;sommerferien;2020-07;496;USA East;26/10/2019;10
['28.07.2020', '26.08.2020'];Newark;sommerferien;2020-07;496;USA East;26/10/2019;231
['28.08.2020', '04.09.2020'];Boston;sommerferien;2020-08;283;USA East;28/01/2020;255
['28.10.2019', '04.11.2019'];Jacksonville Florida;last-minute;2019-10;387;USA East;22/10/2019;10
['28.10.2019', '04.11.2019'];Jacksonville Florida;last-minute;2019-10;380;USA East;26/10/2019;10
['28.10.2019', '04.11.2019'];Mombasa;last-minute;2019-10;387;Africa;22/10/2019;380
['28.10.2019', '04.11.2019'];Mombasa;last-minute;2019-10;380;Africa;26/10/2019;380
['28.10.2019', '07.11.2019'];Adana;last-minute;2019-10;150;MENA;20/10/2019;138
['28.10.2019', '10.11.2019'];Hurghada;last-minute;2019-10;279;MENA;22/10/2019;109
['28.10.2019', '10.11.2019'];Jacksonville Florida;last-minute;2019-10;279;USA East;22/10/2019;10
['28.10.2019', '11.11.2019'];Bangkok Don Mueang;last-minute;2019-10;564;Asia;26/10/2019;564
['28.10.2019', '11.11.2019'];Jacksonville Florida;last-minute;2019-10;154;USA East;22/10/2019;10
['28.10.2019', '11.11.2019'];Jacksonville Florida;last-minute;2019-10;326;USA East;26/10/2019;10
['28.10.2019', '11.11.2019'];Jerez de la Frontera;last-minute;2019-10;154;Europe Spain;22/10/2019;144
['28.10.2019', '11.11.2019'];Jerez de la Frontera;last-minute;2019-10;144;Europe Spain;26/10/2019;144
['28.10.2019', '11.11.2019'];Luxor;last-minute;2019-10;256;MENA;22/10/2019;256
['28.10.2019', '11.11.2019'];Luxor;last-minute;2019-10;326;MENA;26/10/2019;256
['28.10.2019', '14.11.2019'];Jacksonville Florida;last-minute;2019-10;272;USA East;26/10/2019;10
['28.10.2019', '14.11.2019'];New York La Guardia;last-minute;2019-10;272;USA East;26/10/2019;211
['28.10.2019', '15.11.2019'];Thessaloniki;last-minute;2019-10;60;Europe;26/10/2019;30
['28.11.2019', '03.12.2019'];Jacksonville Florida;fernreisen;2019-11;363;USA East;18/10/2019;10
['28.11.2019', '03.12.2019'];Kiew;kurzurlaub;2019-11;77;Europe;04/10/2019;68
['28.11.2019', '03.12.2019'];Kiew;kurzurlaub;2019-11;76;Europe;05/10/2019;68
['28.11.2019', '03.12.2019'];Porto;kurzurlaub;2019-11;30;Europe Spain;26/10/2019;20
['28.11.2019', '03.12.2019'];Rom Fiumicino;kurzurlaub;2019-11;76;Europe Italy;18/10/2019;74
['28.11.2019', '03.12.2019'];Shanghai Pudong;fernreisen;2019-11;363;Asia;18/10/2019;362
['28.11.2019', '11.12.2019'];Jacksonville Florida;fernreisen;2019-11;355;USA East;22/10/2019;10
['28.11.2019', '11.12.2019'];Montreal Pierre Elliott Trudeau;fernreisen;2019-11;355;Canada;22/10/2019;335
['28.11.2019', '29.11.2019'];Florenz;kurzurlaub;2019-11;75;Europe Italy;06/10/2019;68
['28.12.2019', '09.01.2020'];Paphos;last-minute;2019-12;475;Europe;24/12/2019;475
['29.01.2020', '06.02.2020'];Beirut;last-minute;2020-01;180;MENA;25/01/2020;180
['29.01.2020', '12.02.2020'];Palermo;last-minute;2020-01;42;Europe Italy;24/01/2020;27
['29.01.2020', '12.02.2020'];Washington DC;fernreisen;2020-01;363;USA East;25/01/2020;343
['29.01.2020', '12.02.2020'];Washington DC;fernreisen;2020-01;363;USA East;28/01/2020;343
['29.02.2020', '07.03.2020'];Orlando;fernreisen;2020-02;262;USA East;28/01/2020;259
['29.02.2020', '07.03.2020'];San Francisco;fernreisen;2020-02;245;USA West;08/01/2020;245
['29.02.2020', '08.03.2020'];Cancun;fernreisen;2020-02;343;Karibik;23/01/2020;343
['29.02.2020', '08.03.2020'];New York La Guardia;fernreisen;2020-02;224;USA East;28/01/2020;211
['29.02.2020', '15.03.2020'];Los Angeles;fernreisen;2020-02;256;USA West;23/01/2020;234
['29.02.2020', '29.03.2020'];Jacksonville Florida;fernreisen;2020-02;378;USA East;26/10/2019;10
['29.02.2020', '29.03.2020'];Manila;fernreisen;2020-02;378;Asia;26/10/2019;370
['29.03.2020', '02.04.2020'];Barcelona;kurzurlaub;2020-03;66;Europe Spain;07/12/2019;50
['29.03.2020', '05.04.2020'];Chania;staedtereisen;2020-03;51;Europe;08/01/2020;51
['29.03.2020', '05.04.2020'];Sarasota;fernreisen;2020-03;359;USA East;28/01/2020;359
['29.04.2020', '02.05.2020'];Brindisi;kurzurlaub;2020-04;66;Europe;07/12/2019;55
['29.04.2020', '02.05.2020'];Brindisi;kurzurlaub;2020-04;51;Europe;23/01/2020;40
['29.04.2020', '02.05.2020'];Brindisi;kurzurlaub;2020-04;62;Europe;24/12/2019;55
['29.04.2020', '06.05.2020'];Brindisi;staedtereisen;2020-04;55;Europe;08/12/2019;55
['29.04.2020', '09.05.2020'];San Francisco;fernreisen;2020-04;270;USA West;28/01/2020;245
['29.04.2020', '13.05.2020'];Jacksonville Florida;fernreisen;2020-04;314;USA East;18/10/2019;10
['29.04.2020', '13.05.2020'];San Francisco;fernreisen;2020-04;314;USA West;18/10/2019;289
['29.04.2020', '14.05.2020'];Jacksonville Florida;fernreisen;2020-04;408;USA East;26/10/2019;10
['29.04.2020', '15.05.2020'];Jacksonville Florida;fernreisen;2020-04;328;USA East;18/10/2019;10
['29.04.2020', '15.05.2020'];Jacksonville Florida;fernreisen;2020-04;327;USA East;20/10/2019;10
['29.04.2020', '15.05.2020'];Seattle;fernreisen;2020-04;328;USA West;18/10/2019;314
['29.04.2020', '15.05.2020'];Seattle;fernreisen;2020-04;327;USA West;20/10/2019;314
['29.06.2020', '01.07.2020'];Mallorca;kurzurlaub;2020-06;75;Europe Spain;23/01/2020;20
['29.06.2020', '06.07.2020'];Malta;warme-reiseziele;2020-06;85;Europe;04/10/2019;82
['29.07.2020', '05.08.2020'];Jacksonville Florida;sommerferien;2020-07;412;USA East;22/10/2019;10
['29.07.2020', '05.08.2020'];New Orleans;sommerferien;2020-07;584;USA;22/10/2019;584
['29.07.2020', '05.08.2020'];New York;sommerferien;2020-07;412;USA East;22/10/2019;223
['29.07.2020', '12.08.2020'];Bali;sommerferien;2020-07;624;Asia;19/10/2019;273
['29.07.2020', '12.08.2020'];Bali;sommerferien;2020-07;630;Asia;20/10/2019;273
['29.07.2020', '12.08.2020'];Jacksonville Florida;sommerferien;2020-07;624;USA East;19/10/2019;10
['29.07.2020', '12.08.2020'];Jacksonville Florida;sommerferien;2020-07;630;USA East;20/10/2019;10
['29.07.2020', '19.08.2020'];Jacksonville Florida;sommerferien;2020-07;412;USA East;26/10/2019;10
['29.07.2020', '19.08.2020'];New York;sommerferien;2020-07;412;USA East;26/10/2019;223
['29.07.2020', '26.08.2020'];Banjul;sommerferien;2020-07;461;Africa;07/12/2019;210
['29.07.2020', '26.08.2020'];Jacksonville Florida;sommerferien;2020-07;465;USA East;04/12/2019;10
['29.07.2020', '26.08.2020'];Jacksonville Florida;sommerferien;2020-07;461;USA East;06/12/2019;10
['29.08.2020', '05.09.2020'];Reykjavik Keflavik;sommerferien;2020-08;207;Europe;08/01/2020;207
['29.08.2020', '06.09.2020'];Boston;sommerferien;2020-08;280;USA East;25/01/2020;255
['29.08.2020', '12.09.2020'];Barcelona;warme-reiseziele;2020-08;94;Europe Spain;25/01/2020;50
['29.08.2020', '12.09.2020'];Barcelona;warme-reiseziele;2020-08;93;Europe Spain;28/01/2020;50
['29.08.2020', '12.09.2020'];Miami International;fernreisen;2020-08;424;USA East;06/12/2019;253
['29.08.2020', '12.09.2020'];Miami International;fernreisen;2020-08;422;USA East;07/12/2019;253
['29.10.2019', '03.11.2019'];Jacksonville Florida;last-minute;2019-10;346;USA East;18/10/2019;10
['29.10.2019', '03.11.2019'];Las Vegas;last-minute;2019-10;346;USA West;18/10/2019;249
['29.10.2019', '05.11.2019'];Houston;fernreisen;2019-10;329;USA;04/10/2019;328
['29.10.2019', '05.11.2019'];Houston;fernreisen;2019-10;328;USA;05/10/2019;328
['29.10.2019', '05.11.2019'];Houston;warme-reiseziele;2019-10;332;USA;07/10/2019;328
['29.10.2019', '05.11.2019'];Jacksonville Florida;fernreisen;2019-10;329;USA East;04/10/2019;10
['29.10.2019', '05.11.2019'];Jacksonville Florida;fernreisen;2019-10;328;USA East;05/10/2019;10
['29.10.2019', '05.11.2019'];Jacksonville Florida;warme-reiseziele;2019-10;332;USA East;07/10/2019;10
['29.10.2019', '06.11.2019'];Jacksonville Florida;warme-reiseziele;2019-10;316;USA East;05/10/2019;10
['29.10.2019', '06.11.2019'];Tampa;warme-reiseziele;2019-10;316;USA East;05/10/2019;316
['29.10.2019', '07.11.2019'];Porto;staedtereisen;2019-10;55;Europe Spain;22/10/2019;20
['29.10.2019', '07.11.2019'];Porto;last-minute;2019-10;33;Europe Spain;26/10/2019;20
['29.10.2019', '08.11.2019'];Abu Dhabi;last-minute;2019-10;301;MENA;22/10/2019;301
['29.10.2019', '08.11.2019'];Jacksonville Florida;last-minute;2019-10;301;USA East;22/10/2019;10
['29.10.2019', '17.11.2019'];Addis Abeba;last-minute;2019-10;346;Africa;26/10/2019;346
['29.10.2019', '17.11.2019'];Jacksonville Florida;last-minute;2019-10;346;USA East;26/10/2019;10
['29.11.2019', '07.12.2019'];Jacksonville Florida;warme-reiseziele;2019-11;262;USA East;20/10/2019;10
['29.11.2019', '07.12.2019'];Luxor;warme-reiseziele;2019-11;262;MENA;20/10/2019;256
['29.11.2019', '20.12.2019'];Hurghada;warme-reiseziele;2019-11;140;MENA;22/10/2019;109
['29.12.2019', '02.01.2020'];Rijeka;weihnachtsferien;2019-12;106;Europe;07/12/2019;104
['29.12.2019', '02.01.2020'];Rijeka;weihnachtsferien;2019-12;105;Europe;08/12/2019;104
['30.01.2020', '02.02.2020'];Rijeka;last-minute;2020-01;106;Europe;28/01/2020;104
['30.01.2020', '04.02.2020'];Triest;last-minute;2020-01;154;Europe Italy;23/01/2020;103
['30.01.2020', '06.02.2020'];New York La Guardia;last-minute;2020-01;230;USA East;28/01/2020;211
['30.01.2020', '06.02.2020'];Paphos;last-minute;2020-01;232;Europe;25/01/2020;232
['30.01.2020', '06.02.2020'];Philadelphia;fernreisen;2020-01;354;USA East;24/01/2020;252
['30.01.2020', '06.02.2020'];Rijeka;last-minute;2020-01;106;Europe;24/01/2020;104
['30.01.2020', '10.02.2020'];Addis Abeba;fernreisen;2020-01;359;Africa;24/01/2020;346
['30.01.2020', '14.02.2020'];Santorini;last-minute;2020-01;187;Europe;25/01/2020;187
['30.01.2020', '15.02.2020'];Jacksonville Florida;fernreisen;2020-01;378;USA East;26/10/2019;10
['30.01.2020', '15.02.2020'];Johannesburg;fernreisen;2020-01;378;Africa;26/10/2019;378
['30.01.2020', '16.02.2020'];Newark;last-minute;2020-01;215;USA East;23/01/2020;205
['30.01.2020', '19.02.2020'];Jacksonville Florida;fernreisen;2020-01;255;USA East;22/10/2019;10
['30.01.2020', '19.02.2020'];Miami International;fernreisen;2020-01;255;USA East;22/10/2019;253
['30.03.2020', '08.04.2020'];Hongkong;fernreisen;2020-03;338;Asia;07/12/2019;338
['30.03.2020', '08.04.2020'];Jacksonville Florida;fernreisen;2020-03;338;USA East;06/12/2019;10
['30.03.2020', '10.04.2020'];Miami International;fernreisen;2020-03;288;USA East;25/01/2020;253
['30.04.2020', '02.05.2020'];Malta;kurzurlaub;2020-04;85;Europe;22/10/2019;82
['30.04.2020', '03.05.2020'];Malta;kurzurlaub;2020-04;85;Europe;09/10/2019;82
['30.04.2020', '16.05.2020'];Jacksonville Florida;warme-reiseziele;2020-04;307;USA East;04/10/2019;10
['30.04.2020', '16.05.2020'];Jacksonville Florida;warme-reiseziele;2020-04;306;USA East;06/10/2019;10
['30.04.2020', '16.05.2020'];Taipei;warme-reiseziele;2020-04;307;Asia;04/10/2019;296
['30.04.2020', '16.05.2020'];Taipei;warme-reiseziele;2020-04;306;Asia;06/10/2019;296
['30.05.2020', '12.06.2020'];Bali;warme-reiseziele;2020-05;273;Asia;20/10/2019;273
['30.05.2020', '12.06.2020'];Jacksonville Florida;warme-reiseziele;2020-05;273;USA East;20/10/2019;10
['30.05.2020', '13.06.2020'];Jacksonville Florida;fernreisen;2020-05;352;USA East;26/10/2019;10
['30.05.2020', '13.06.2020'];Orlando;fernreisen;2020-05;352;USA East;26/10/2019;318
['30.07.2020', '06.08.2020'];Lissabon;sommerferien;2020-07;113;Europe Spain;19/10/2019;10
['30.07.2020', '06.08.2020'];Palermo;sommerferien;2020-07;85;Europe Italy;08/01/2020;27
['30.07.2020', '06.08.2020'];Palermo;sommerferien;2020-07;90;Europe Italy;24/12/2019;27
['30.07.2020', '14.08.2020'];Jacksonville Florida;sommerferien;2020-07;209;USA East;22/10/2019;10
['30.07.2020', '14.08.2020'];Jacksonville Florida;sommerferien;2020-07;210;USA East;26/10/2019;10
['30.07.2020', '14.08.2020'];Kairo;sommerferien;2020-07;209;MENA;22/10/2019;209
['30.07.2020', '14.08.2020'];Kairo;sommerferien;2020-07;210;MENA;26/10/2019;209
['30.07.2020', '14.08.2020'];New York;sommerferien;2020-07;449;USA East;24/01/2020;219
['30.07.2020', '18.08.2020'];Jacksonville Florida;sommerferien;2020-07;445;USA East;04/10/2019;10
['30.07.2020', '18.08.2020'];Jacksonville Florida;sommerferien;2020-07;448;USA East;07/10/2019;10
['30.07.2020', '18.08.2020'];Las Vegas;sommerferien;2020-07;445;USA West;04/10/2019;249
['30.07.2020', '18.08.2020'];Las Vegas;sommerferien;2020-07;448;USA West;07/10/2019;249
['30.08.2020', '06.09.2020'];Hurghada;sommerferien;2020-08;402;MENA;25/01/2020;90
['30.08.2020', '06.09.2020'];Hurghada;sommerferien;2020-08;402;MENA;28/01/2020;90
['30.10.2019', '04.11.2019'];Houston;last-minute;2019-10;438;USA;20/10/2019;328
['30.10.2019', '04.11.2019'];Jacksonville Florida;last-minute;2019-10;277;USA East;18/10/2019;10
['30.10.2019', '04.11.2019'];Jacksonville Florida;last-minute;2019-10;438;USA East;20/10/2019;10
['30.10.2019', '04.11.2019'];New York La Guardia;last-minute;2019-10;277;USA East;18/10/2019;211
['30.10.2019', '07.11.2019'];Jacksonville Florida;warme-reiseziele;2019-10;163;USA East;05/10/2019;10
['30.10.2019', '07.11.2019'];Jacksonville Florida;last-minute;2019-10;321;USA East;19/10/2019;10
['30.10.2019', '07.11.2019'];Porto;staedtereisen;2019-10;28;Europe Spain;04/10/2019;20
['30.10.2019', '07.11.2019'];Tampa;last-minute;2019-10;321;USA East;19/10/2019;316
['30.10.2019', '07.11.2019'];Teneriffa Süd;warme-reiseziele;2019-10;163;Europe Spain;05/10/2019;73
['30.10.2019', '08.11.2019'];Jacksonville Florida;last-minute;2019-10;321;USA East;18/10/2019;10
['30.10.2019', '08.11.2019'];Tampa;last-minute;2019-10;321;USA East;18/10/2019;316
['30.10.2019', '13.11.2019'];Boa Vista Kap Verde;last-minute;2019-10;462;Karibik;26/10/2019;217
['30.10.2019', '13.11.2019'];Jacksonville Florida;last-minute;2019-10;462;USA East;26/10/2019;10
['30.11.2019', '07.12.2019'];Las Palmas;warme-reiseziele;2019-11;88;Europe Spain;26/10/2019;88
['30.11.2019', '14.12.2019'];Barcelona;staedtereisen;2019-11;50;Europe Spain;20/10/2019;50
['30.12.2019', '10.01.2020'];Douala;last-minute;2019-12;529;Africa;24/12/2019;529
['30.12.2019', '13.01.2020'];Curacao;last-minute;2019-12;659;Karibik;24/12/2019;659
['30.12.2019', '27.01.2020'];Rio de Janeiro Galeao;last-minute;2019-12;540;Karibik;24/12/2019;540
['31.01.2020', '02.02.2020'];Hurghada;last-minute;2020-01;110;MENA;24/01/2020;90
['31.01.2020', '07.02.2020'];Sharm El Sheikh;last-minute;2020-01;133;MENA;28/01/2020;133
['31.01.2020', '07.02.2020'];Washington DC;fernreisen;2020-01;343;USA East;23/01/2020;343
['31.01.2020', '14.02.2020'];Sharm El Sheikh;last-minute;2020-01;182;MENA;25/01/2020;182
['31.03.2020', '09.04.2020'];Miami International;fernreisen;2020-03;278;USA East;28/01/2020;253
['31.07.2020', '20.08.2020'];Halifax;sommerferien;2020-07;583;Europe;07/12/2019;427
['31.07.2020', '20.08.2020'];Jacksonville Florida;sommerferien;2020-07;564;USA East;04/12/2019;10
['31.07.2020', '20.08.2020'];Jacksonville Florida;sommerferien;2020-07;583;USA East;06/12/2019;10
['31.08.2020', '07.09.2020'];Las Vegas;sommerferien;2020-08;405;USA West;07/12/2019;249
['31.08.2020', '07.09.2020'];Montreal Pierre Elliott Trudeau;sommerferien;2020-08;405;Canada;23/01/2020;332
['31.08.2020', '07.09.2020'];Sevilla;sommerferien;2020-08;89;Europe Spain;26/10/2019;57
['31.08.2020', '09.09.2020'];Lissabon;warme-reiseziele;2020-08;113;Europe Spain;07/12/2019;10
['31.08.2020', '12.09.2020'];Marrakesch;warme-reiseziele;2020-08;155;Africa;23/01/2020;15
['31.08.2020', '26.09.2020'];Jacksonville Florida;fernreisen;2020-08;425;USA East;04/12/2019;10
['31.08.2020', '26.09.2020'];Miami International;fernreisen;2020-08;425;USA East;04/12/2019;253
['31.10.2019', '06.11.2019'];Jacksonville Florida;warme-reiseziele;2019-10;318;USA East;06/10/2019;10
['31.10.2019', '06.11.2019'];Jacksonville Florida;fernreisen;2019-10;316;USA East;09/10/2019;10
['31.10.2019', '06.11.2019'];Jacksonville Florida;last-minute;2019-10;475;USA East;26/10/2019;10
['31.10.2019', '06.11.2019'];Orlando;warme-reiseziele;2019-10;318;USA East;06/10/2019;318
['31.10.2019', '06.11.2019'];San Diego;last-minute;2019-10;475;USA West;26/10/2019;344
['31.10.2019', '06.11.2019'];Tampa;fernreisen;2019-10;316;USA East;09/10/2019;316
['31.10.2019', '09.11.2019'];Jacksonville Florida;fernreisen;2019-10;297;USA East;09/10/2019;10
['31.10.2019', '09.11.2019'];Philadelphia;fernreisen;2019-10;297;USA East;09/10/2019;252
['31.10.2019', '14.11.2019'];Hatay;last-minute;2019-10;208;Europe;26/10/2019;208
['31.10.2019', '14.11.2019'];Jacksonville Florida;last-minute;2019-10;208;USA East;26/10/2019;10
['31.10.2019', '14.11.2019'];Riyadh;last-minute;2019-10;372;MENA;26/10/2019;372
['31.10.2019', '17.11.2019'];Addis Abeba;last-minute;2019-10;346;Africa;26/10/2019;346
['31.10.2019', '17.11.2019'];Jacksonville Florida;last-minute;2019-10;346;USA East;26/10/2019;10
['31.10.2019', '19.11.2019'];Austin;fernreisen;2019-10;338;USA;05/10/2019;338
['31.10.2019', '19.11.2019'];Jacksonville Florida;fernreisen;2019-10;338;USA East;05/10/2019;10
['31.10.2020', '14.11.2020'];Funchal;warme-reiseziele;2020-10;138;Europe Spain;28/01/2020;124
['31.12.2019', '11.01.2020'];Oran;last-minute;2019-12;236;Africa;24/12/2019;235
['31.12.2019', '15.01.2020'];Asmara;last-minute;2019-12;440;Africa;24/12/2019;440
['31.12.2019', '15.01.2020'];Dar es Salaam;last-minute;2019-12;563;Africa;24/12/2019;563
['31.12.2019', '21.01.2020'];Entebbe;last-minute;2019-12;522;Africa;24/12/2019;522
['07.08.2020', '22.08.2020'];Abidjan;sommerferien;2020-08;483;Africa;07/12/2019;483
['07.08.2020', '22.08.2020'];Abidjan;sommerferien;2020-08;483;Africa;08/12/2019;483
['14.01.2020', '26.01.2020'];Addis Abeba;last-minute;2020-01;359;Africa;08/01/2020;346
['24.10.2019', '17.11.2019'];Addis Abeba;last-minute;2019-10;346;Africa;22/10/2019;346
['25.01.2020', '08.02.2020'];Addis Abeba;fernreisen;2020-01;358;Africa;08/01/2020;346
['26.01.2020', '03.02.2020'];Addis Abeba;fernreisen;2020-01;361;Africa;23/01/2020;346
['26.01.2020', '08.02.2020'];Addis Abeba;fernreisen;2020-01;362;Africa;25/01/2020;346
['29.10.2019', '17.11.2019'];Addis Abeba;last-minute;2019-10;346;Africa;26/10/2019;346
['30.01.2020', '10.02.2020'];Addis Abeba;fernreisen;2020-01;359;Africa;24/01/2020;346
['31.10.2019', '17.11.2019'];Addis Abeba;last-minute;2019-10;346;Africa;26/10/2019;346
['31.12.2019', '15.01.2020'];Asmara;last-minute;2019-12;440;Africa;24/12/2019;440
['07.01.2020', '04.02.2020'];Banjul;last-minute;2020-01;339;Africa;24/12/2019;210
['10.12.2019', '24.12.2019'];Banjul;warme-reiseziele;2019-12;210;Africa;07/12/2019;210
['10.12.2019', '24.12.2019'];Banjul;warme-reiseziele;2019-12;210;Africa;08/12/2019;210
['12.11.2019', '25.11.2019'];Banjul;warme-reiseziele;2019-11;339;Africa;07/10/2019;210
['12.11.2019', '25.11.2019'];Banjul;warme-reiseziele;2019-11;289;Africa;22/10/2019;210
['14.01.2020', '21.01.2020'];Banjul;last-minute;2020-01;325;Africa;08/01/2020;210
['19.11.2019', '25.11.2019'];Banjul;warme-reiseziele;2019-11;329;Africa;09/10/2019;210
['28.01.2020', '18.02.2020'];Banjul;last-minute;2020-01;284;Africa;25/01/2020;210
['29.07.2020', '26.08.2020'];Banjul;sommerferien;2020-07;461;Africa;07/12/2019;210
['31.12.2019', '15.01.2020'];Dar es Salaam;last-minute;2019-12;563;Africa;24/12/2019;563
['06.05.2020', '20.05.2020'];Djerba;warme-reiseziele;2020-05;169;Africa;23/01/2020;169
['11.10.2019', '16.10.2019'];Djerba;warme-reiseziele;2019-10;221;Africa;07/10/2019;169
['18.12.2019', '25.12.2019'];Djerba;last-minute;2019-12;200;Africa;07/12/2019;169
['25.10.2019', '30.10.2019'];Djerba;last-minute;2019-10;185;Africa;18/10/2019;169
['30.12.2019', '10.01.2020'];Douala;last-minute;2019-12;529;Africa;24/12/2019;529
['20.08.2020', '03.09.2020'];Enfidha;sommerferien;2020-08;410;Africa;08/01/2020;410
['31.12.2019', '21.01.2020'];Entebbe;last-minute;2019-12;522;Africa;24/12/2019;522
['02.12.2019', '23.12.2019'];Johannesburg;fernreisen;2019-12;397;Africa;20/10/2019;378
['07.12.2019', '22.12.2019'];Johannesburg;fernreisen;2019-12;397;Africa;19/10/2019;378
['07.12.2019', '22.12.2019'];Johannesburg;fernreisen;2019-12;387;Africa;22/10/2019;378
['07.12.2019', '22.12.2019'];Johannesburg;fernreisen;2019-12;378;Africa;26/10/2019;378
['21.04.2020', '05.05.2020'];Johannesburg;fernreisen;2020-04;391;Africa;08/12/2019;378
['28.04.2020', '26.05.2020'];Johannesburg;fernreisen;2020-04;394;Africa;07/12/2019;378
['30.01.2020', '15.02.2020'];Johannesburg;fernreisen;2020-01;378;Africa;26/10/2019;378
['16.08.2020', '05.09.2020'];Kapstadt;sommerferien;2020-08;508;Africa;07/10/2019;508
['04.11.2019', '12.11.2019'];Lusaka;last-minute;2019-11;498;Africa;26/10/2019;498
['03.08.2020', '17.08.2020'];Maputo;sommerferien;2020-08;594;Africa;22/10/2019;594
['03.08.2020', '17.08.2020'];Maputo;sommerferien;2020-08;597;Africa;26/10/2019;594
['07.12.2019', '11.12.2019'];Marrakesch;kurzurlaub;2019-12;15;Africa;26/10/2019;15
['12.09.2020', '22.09.2020'];Marrakesch;warme-reiseziele;2020-09;91;Africa;23/01/2020;15
['14.03.2020', '18.03.2020'];Marrakesch;kurzurlaub;2020-03;80;Africa;24/12/2019;15
['15.10.2019', '22.10.2019'];Marrakesch;warme-reiseziele;2019-10;98;Africa;04/10/2019;15
